Source	Target	Weight
134900	606632	4.28083
135100	101600	4.73222
135100	166700	4.12139
135100	186500	4.72162
135100	203650	4.9154
135100	233500	4.72843
135100	305620	4.90408
135150	179770	4.06388
135150	194090	4.06569
135150	211410	3.99983
135150	305350	4.1802
135150	604442	4.29907
135150	605839	4.09125
135290	131600	6.4121
135290	166400	6.40261
135290	184500	4.76419
135290	251270	4.31528
135290	601228	4.97672
135290	603600	6.15109
135290	608812	5.44824
135300	135400	7.05704
135300	137575	5.02972
135300	145700	5.86811
135300	183400	5.21952
135300	228560	5.04602
135300	228600	4.94656
135300	236490	4.7426
135400	135300	7.05704
135400	135550	6.12875
135400	145700	7.26674
135400	209885	4.67298
135400	228560	5.01809
135400	266270	4.14121
135500	135900	4.45701
135500	228520	4.62337
135500	233500	4.73203
135500	239850	4.7156
135500	263650	4.63656
135500	605400	4.08986
135550	135400	6.12875
135550	217090	3.50282
135550	221650	7.01103
135550	304590	6.9529
135550	601868	6.64635
135550	602092	6.83891
135550	602483	5.6722
135550	608641	6.684
135580	116870	3.02416
135580	147820	3.40874
135580	162220	3.7809
135580	208000	3.21981
135580	219100	3.33009
135580	606894	3.55382
135700	134300	5.14313
135700	151610	4.48704
135700	165098	5.76249
135700	178300	5.03027
135700	265050	4.15689
135700	300245	4.52204
135700	600638	5.90574
135700	602078	5.55553
135750	174400	5.83838
135750	174700	5.9141
135750	175700	5.29832
135750	186200	6.01571
135750	188770	7.05409
135750	312860	5.87901
135800	107000	5.15479
135800	108100	4.94916
135800	109000	5.02394
135800	134520	4.34388
135800	142700	4.79428
135800	147900	6.08232
135800	169000	8.61043
135800	175750	2.44828
135800	245650	3.56786
135800	600561	4.21929
135900	102500	5.16736
135900	122470	5.78912
135900	135500	4.45701
135900	147920	5.75946
135900	180849	5.13624
135900	194050	5.02013
135900	200990	5.86251
135900	211750	6.31229
135900	235510	5.39097
135900	248700	6.15797
135900	261540	6.06907
135900	274000	4.89659
135900	302960	4.90591
135900	304050	4.62075
135900	305450	5.85418
135900	601803	5.69603
135950	122850	5.29915
135950	128000	5.64399
135950	207620	4.99275
135950	263630	4.93191
135950	602561	5.17086
136000	114140	5.73442
136000	175690	6.34609
136000	186350	6.29546
136000	225280	6.34677
136000	226450	5.07802
136000	300244	4.72102
136000	600906	6.7158
136000	602585	6.13668
136100	112440	6.54812
136100	112700	6.55336
136100	125550	8.57974
136100	125580	9.95222
136100	128000	8.70066
136100	139800	9.30851
136100	140450	5.85622
136100	155500	5.51943
136100	179600	6.68917
136100	186750	9.99965
136100	187390	6.65316
136100	300204	4.67538
136100	312200	8.08442
136100	608890	5.13861
136120	107800	4.82405
136120	144010	5.12069
136120	177720	4.09756
136120	205400	5.17365
136120	245900	5.07932
136120	604091	5.44106
136120	608316	4.7713
136140	129540	5.62419
136140	155000	5.50099
136140	225000	5.36792
136140	253250	4.65267
136140	269880	4.89065
136140	312860	5.88484
136140	605627	5.61793
136140	606772	4.85966
136150	103230	5.17786
136150	123540	3.70596
136150	134400	4.67394
136150	138500	6.30928
136150	171100	6.99962
136150	173400	4.96662
136150	176950	5.73567
136150	193050	4.98991
136150	194470	5.20713
136150	203400	3.80407
136150	228960	5.01001
136150	229000	4.06368
136150	230300	4.80036
136150	242890	9.99883
136150	246650	5.51074
136150	248260	9.99883
136150	259750	5.52667
136150	262800	4.29083
136150	264070	4.85315
136150	264120	4.88287
136150	268500	4.06026
136150	277350	4.18164
136150	600850	5.11067
136150	601676	7.71685
136150	604348	5.84202
136150	604931	5.11433
136150	605526	5.77802
136150	605572	7.41645
136150	605850	5.58811
136150	606984	4.38715
136150	607398	9.99883
136150	608516	6.20194
136150	608902	4.27114
136200	118430	4.14188
136200	124300	5.99032
136200	124400	5.99032
136200	128400	6.02426
136200	128900	5.99032
136200	133500	6.03364
136200	260900	4.23339
136300	203650	5.05976
136300	241510	4.42891
136300	276902	4.62893
136300	602083	4.57267
136300	602097	4.46049
136400	106280	7.03834
136400	120500	5.25219
136400	137400	5.22885
136400	151630	5.70661
136400	181010	5.50065
136400	229045	4.94901
136400	258800	4.70521
136480	100200	3.88676
136480	150270	3.99735
136480	182800	4.49449
136480	190400	2.24107
136480	607034	3.93215
136480	608585	3.96885
136500	102100	5.44345
136500	113600	3.90792
136500	119000	6.94619
136500	125600	6.09694
136500	129200	6.04484
136500	190100	5.6494
136500	300245	4.71106
136500	601341	4.6104
136500	606773	5.96764
136520	106230	5.91706
136520	203280	5.70026
136520	203310	5.52588
136520	278400	6.30382
136520	310700	5.49882
136540	107850	9.15003
136540	137000	8.48545
136540	143465	4.41994
136540	179850	5.22204
136540	191440	6.13068
136540	608032	6.50236
136550	126600	6.46106
136550	126700	6.81696
136550	136900	5.99436
136550	153800	5.17738
136550	229900	4.90561
136550	605670	6.26113
136580	113970	5.59467
136580	151390	5.61141
136580	300221	3.69199
136580	604412	5.18823
136580	604474	5.87701
136580	608232	4.5258
136600	125250	5.94047
136600	208700	4.58527
136600	258650	5.99306
136600	271245	5.22414
136600	271250	6.05807
136600	301835	5.30228
136600	308905	5.16555
136600	311150	5.92511
136600	601338	6.61749
136610	156200	6.57899
136610	202600	6.57899
136610	300143	6.58709
136610	608443	5.58431
136610	608670	6.58709
136630	148370	5.33757
136630	151020	6.55225
136630	157860	6.55225
136630	260130	6.10694
136630	300301	4.02002
136630	312210	5.78357
136660	166950	3.98851
136660	182220	7.49575
136660	257950	4.89101
136660	605316	4.43625
136660	605463	5.1609
136660	607151	3.57893
136660	608553	4.59173
136680	137357	6.43418
136680	194080	7.18174
136680	233420	5.85329
136680	256370	8.18979
136680	424500	5.35648
136680	480000	6.66741
136760	122430	4.69994
136760	168500	4.82399
136760	182290	4.52529
136760	213980	6.14372
136760	229400	5.82274
136760	239800	5.91304
136760	242840	4.52087
136760	252100	5.77188
136760	257920	5.64925
136760	300472	5.28733
136760	605627	6.63323
136760	607161	4.79507
136760	608578	5.92112
136800	121700	6.10574
136800	121900	5.74037
136800	122000	5.42089
136800	122200	5.6645
136800	217600	5.67695
136800	304730	5.24305
136800	602082	5.4897
136880	180040	5.98239
136880	180105	6.22234
136880	258100	6.75304
136880	300071	7.02456
136880	600132	5.94042
136900	120970	5.29494
136900	126600	5.22606
136900	136550	5.99436
136900	153800	5.86512
136900	248200	5.27898
136900	605670	7.11237
136900	607140	3.59499
137000	107850	7.76623
137000	120450	3.58474
137000	136540	8.48545
137000	144150	4.38647
137000	157200	5.73864
137000	173200	4.77365
137000	178200	5.78116
137000	179850	6.83326
137000	608032	5.51821
137040	184705	2.59192
137040	301090	2.30072
137040	600803	3.22889
137040	601346	3.17911
137040	602558	2.49943
137050	204800	5.6319
137050	215720	6.03413
137050	243050	5.29272
137050	264110	4.6539
137050	276500	5.6319
137050	314900	5.50512
137100	125890	4.10628
137100	151400	4.23005
137100	269650	4.91177
137100	601318	4.27214
137100	602723	4.11027
137130	100820	3.11006
137130	142400	3.81296
137130	175020	4.10117
137130	265950	3.10896
137130	605376	3.07576
137200	148360	4.61505
137200	245100	4.7607
137200	254950	4.57253
137200	302803	6.03022
137200	608673	5.37939
137210	142340	3.98572
137210	142350	4.28168
137210	142400	5.17598
137210	226735	4.71755
137210	272000	4.28217
137215	133239	6.58916
137215	166970	5.00648
137215	174900	4.3968
137215	175505	4.70546
137215	260350	5.01856
137215	600263	4.51087
137215	608456	4.88216
137245	267730	5.26425
137245	602596	6.34912
137245	603553	4.10522
137245	604474	3.97175
137245	605027	6.76898
137270	114620	3.96779
137270	194000	4.21927
137270	210400	3.80806
137270	222448	3.86648
137270	227290	3.83707
137280	102900	3.97958
137280	119900	3.06015
137280	126840	3.65294
137280	185000	5.02783
137280	185020	3.97216
137280	231900	5.03518
137280	603528	3.83156
137357	106200	5.79506
137357	136680	6.43418
137357	194070	5.96419
137357	194072	7.33192
137357	194080	6.59516
137357	194090	6.12805
137357	206750	6.19751
137357	256370	5.89174
137357	603807	5.18556
137360	107900	4.61159
137360	127820	4.79115
137360	156250	5.04502
137360	228200	4.67083
137360	271550	5.00008
137370	112440	4.90838
137370	112910	5.33267
137370	186550	4.91855
137370	309630	4.66273
137370	602400	4.76359
137400	106280	5.28917
137400	108320	5.57816
137400	136400	5.22885
137400	189300	5.81479
137400	275250	5.56958
137440	108600	4.83144
137440	117400	4.83452
137440	123400	3.78284
137440	183000	5.25856
137440	183050	5.32851
137440	603218	5.42223
137500	131430	6.40035
137500	151020	6.67418
137500	151500	5.8205
137500	157860	6.67418
137500	182220	6.04775
137500	186950	9.99534
137500	272370	6.3945
137500	606766	5.06287
137500	607395	4.04064
137550	118350	4.43333
137550	155601	6.09228
137550	155700	5.7589
137550	162900	6.87227
137550	163050	5.76286
137550	234300	6.16081
137550	249400	6.34918
137550	606660	5.31286
137550	608035	6.73421
137560	153650	5.06816
137560	153670	6.23896
137560	173590	4.88015
137560	188000	5.22386
137560	313900	5.06709
137575	133900	5.58785
137575	135300	5.02972
137575	164330	3.92305
137575	183400	5.65967
137575	187100	5.36685
137575	189700	5.30108
137575	234820	2.93648
137575	273050	4.85624
137575	608563	5.60368
137580	118750	4.0425
137580	164230	4.55493
137580	200150	4.12119
137580	271930	3.90765
137580	606438	4.16739
137600	137750	4.65511
137600	301220	3.96833
137600	308500	5.78102
137600	601499	5.47186
137600	601631	4.60514
137600	604229	4.82066
137700	156700	5.54126
137700	177650	5.02228
137700	187501	5.13528
137700	192400	3.87144
137700	231300	5.19115
137700	264060	5.32992
137700	601682	7.93384
137700	606689	6.68517
137700	608695	6.67869
137700	608696	6.67869
137750	137600	4.65511
137750	137760	6.26537
137750	250410	5.30824
137750	600510	5.45228
137750	600852	5.03862
137750	602499	4.94867
137750	606657	4.81595
137760	137750	6.26537
137760	165500	4.38559
137760	310460	4.41898
137760	600510	4.63842
137760	606657	5.79742
137763	107640	5.29906
137763	107650	4.68212
137763	156700	5.03043
137763	207720	3.70951
137763	258660	4.89983
137763	601682	4.52574
137765	127200	5.36456
137765	142730	5.91094
137765	150900	5.23981
137765	156700	6.59466
137765	177860	5.28552
137800	155255	3.9567
137800	155755	4.47891
137800	162260	3.93224
137800	600139	3.46737
137800	607174	4.68557
137800	607341	3.96039
137920	174050	4.38115
137920	271500	4.45299
137920	600989	4.72983
137920	604284	4.58241
137920	606966	4.31745
137950	152460	4.39724
137950	236450	4.79392
137950	256350	5.32643
137950	265600	5.1184
137950	600995	4.55218
137950	603278	5.99567
137950	605727	4.37817
137950	608026	5.47691
137950	608244	4.37912
137950	608787	4.37817
138000	115310	3.77901
138000	116860	4.23718
138000	168000	3.85275
138000	606893	3.90475
138000	607859	3.65385
138070	100820	4.28694
138070	134600	4.25959
138070	216700	5.67463
138070	227850	3.42452
138070	233100	6.4769
138070	238200	5.57576
138070	604284	3.81686
138500	116870	2.8633
138500	136150	6.30928
138500	242890	6.29456
138500	248260	6.29456
138500	601676	5.05666
138500	607398	6.29456
138770	218340	5.26715
138770	251200	5.09376
138770	300360	5.36327
138770	603572	5.62819
138770	604321	5.04524
138800	188455	6.17236
138800	188470	6.4222
138800	274500	5.5688
138800	300273	6.01549
138800	603386	5.41373
138800	605642	5.94131
138800	606240	5.99554
138800	607464	6.31169
138900	162000	5.55578
138900	191700	6.11956
138900	307830	4.38494
138900	600668	5.18595
138900	603813	4.40479
138900	603860	4.3317
138920	144100	5.35941
138920	182150	4.89181
138920	278200	4.79063
138920	600771	4.79967
138920	603394	4.60651
138930	166300	4.2376
138930	169550	5.69559
138930	184253	6.10064
138930	200720	4.7814
138930	264050	4.77925
138930	271665	4.73511
138930	602535	4.05199
139000	123540	4.37828
139000	139630	7.69685
139000	161470	8.79914
139000	161500	8.79931
139000	165600	5.46089
139000	177990	4.54628
139000	193900	4.13348
139000	221790	5.58436
139000	304300	8.79914
139000	601606	5.15023
139000	608980	8.79914
139090	153640	4.82273
139090	153670	5.26084
139090	187900	5.32414
139090	188025	4.75122
139090	273800	5.13161
139090	600588	6.33561
139100	113750	4.5466
139100	133800	4.66506
139100	161550	4.3117
139100	170900	4.73821
139100	180600	4.55989
139100	261000	4.41476
139100	606662	3.21989
139100	608391	4.52442
139210	218450	5.40737
139210	255995	5.22004
139210	265050	4.06223
139210	301590	5.6552
139210	601349	5.77335
139210	603463	5.19935
139300	262500	4.11653
139300	300068	4.76362
139300	306500	4.62847
139300	308370	5.77832
139300	312100	4.76237
139300	312300	5.06275
139393	147430	4.5108
139393	148360	4.19418
139393	256860	4.44397
139393	263560	5.09791
139393	602107	5.94161
139393	606752	2.71638
139400	116850	4.68888
139400	139650	5.72279
139400	157200	4.80421
139400	203655	4.5736
139400	607903	4.59433
139450	154600	5.9829
139450	182150	6.08665
139450	190800	5.83445
139450	227260	6.04079
139450	601552	5.78467
139450	603391	3.89948
139450	608156	5.52943
139500	124300	7.99034
139500	124400	7.99034
139500	128500	7.99226
139500	129000	7.99201
139500	278200	6.37273
139500	425500	9.98946
139600	117850	5.03458
139600	129200	4.96327
139600	134000	5.45992
139600	146530	5.03907
139600	278200	4.95398
139630	121270	4.28013
139630	133800	7.99455
139630	139000	7.69685
139630	145701	4.57173
139630	161470	7.64458
139630	161500	7.64152
139630	177990	4.73843
139630	180600	7.52761
139630	260555	6.1517
139630	268320	5.20813
139630	304300	7.64458
139630	600771	6.00693
139630	601606	4.76851
139630	608980	7.64458
139650	104110	5.11495
139650	139400	5.72279
139650	144150	4.46492
139650	145200	5.07657
139650	157200	7.16013
139650	309630	5.1872
139650	601952	5.14537
139750	112450	6.27673
139750	112500	5.82056
139750	114200	5.72961
139750	185650	5.78882
139750	219150	4.32027
139750	259610	5.21061
139750	272150	6.08458
139750	300378	5.10706
139750	307000	4.5232
139750	605746	5.85711
139800	112440	8.47367
139800	112910	6.60322
139800	125580	9.59228
139800	128000	8.08809
139800	136100	9.30851
139800	140450	5.83447
139800	157600	5.27704
139800	179600	6.5319
139800	186750	9.32683
139800	201310	4.84179
139800	300204	4.382
139800	608890	5.11327
139900	112440	3.9726
139900	203655	4.69682
139900	211390	3.96205
139900	607308	4.08603
139900	607965	3.88031
140000	112450	5.04743
140000	181270	4.40924
140000	226985	4.54784
140000	227320	4.51174
140000	301940	4.42662
140300	188580	4.2412
140300	275000	5.63106
140300	603388	5.4859
140300	608173	6.19345
140300	608174	5.06258
140300	608175	5.2124
140340	125370	5.09472
140340	159700	5.89456
140340	164700	6.17495
140340	210050	3.71485
140340	603218	4.55951
140340	607596	4.56733
140350	150220	5.48645
140350	223000	3.01739
140350	229600	4.62848
140350	230400	4.35937
140350	231690	3.68169
140350	239199	5.03176
140350	602722	4.23273
140400	113900	5.44775
140400	113950	5.58244
140400	115080	5.95362
140400	163800	7.08743
140400	209600	4.71189
140400	600919	5.99251
140400	601144	5.78809
140400	603829	5.41273
140400	603830	5.95324
140400	608567	5.93595
140450	125580	5.91722
140450	128000	6.72443
140450	136100	5.85622
140450	139800	5.83447
140450	173700	4.45858
140450	186750	5.86189
140500	105805	5.80235
140500	120000	5.5434
140500	150360	3.85233
140500	212135	7.11948
140500	241550	9.19827
140500	246570	6.87981
140500	265150	5.14412
140600	105835	6.10819
140600	108100	6.24468
140600	114200	5.66396
140600	165720	6.40926
140600	178610	4.69863
140600	180350	4.93286
140600	182260	5.95954
140600	183840	7.49775
140600	184300	4.47802
140600	228800	3.55869
140600	271600	6.11327
140600	600668	5.62605
140600	604416	3.54776
140600	604864	6.99623
140600	607850	7.76582
140700	105600	4.4944
140700	142470	4.69399
140700	185070	3.92421
140700	206300	4.44529
140700	268150	4.70244
140700	271400	3.88592
140700	305435	5.23912
140700	603431	4.33549
140850	108010	4.43088
140850	115645	4.1302
140850	140900	4.75951
140850	141000	4.03758
140850	604622	3.86602
140850	607859	3.88962
140900	112200	4.48417
140900	115645	4.30056
140900	140850	4.75951
140900	151001	4.30662
140900	166970	4.04537
140900	176780	3.6903
141000	140850	4.03758
141000	173500	4.25737
141000	230430	4.86348
141000	300367	3.93644
141000	607859	5.1928
141200	104200	5.1619
141200	107100	4.9314
141200	153640	5.26135
141200	161900	6.62314
141200	182690	7.0269
141200	203780	7.1119
141200	221200	6.32161
141200	233450	5.17712
141200	256120	7.02782
141200	301050	4.85428
141200	305800	3.50789
141200	308940	5.1401
141300	129540	4.50516
141300	190400	2.55679
141300	241510	4.60029
141300	258850	4.31603
141300	300337	4.29257
141300	606056	4.41776
141350	119570	5.40202
141350	172880	5.28228
141350	179400	5.29017
141350	187350	5.53303
141350	601561	5.56144
141400	103300	5.07662
141400	133705	4.76002
141400	148870	5.63315
141400	171480	5.23141
141400	251800	5.64531
141400	255980	5.08384
141400	600674	5.64118
141400	602249	5.3331
141400	608257	5.71389
141405	134200	3.56528
141405	134300	3.53212
141405	601471	3.70277
141405	604185	3.88323
141405	606963	4.0096
141500	104290	4.95757
141500	105210	4.65102
141500	108500	5.35079
141500	602481	6.72545
141500	605259	4.67358
141500	607516	5.1734
141500	607595	4.65066
141700	102800	6.44998
141700	166900	5.24534
141700	179700	7.45735
141700	185000	5.55394
141700	185020	9.15107
141700	206200	6.19151
141700	206300	7.03627
